COUPLE ID,PARTICIPANT ID,TEXT,,,,
351,389," Unless, you know, it?s a different calculus if we?re talking about like a career opportunity.",,,,
351,390, Okay.,,,,
351,389," And like, you wanna go to Google-",,,,
351,390, I got a job at Space X. Wanna go to California?,,,,
351,389,"  No, honestly, honestly, if you wanted to go for a couple of years and transfer back that would be something that I would absolutely be o?like, my, you know that my job has offices in ?",,,,
351,390, Yeah.,,,,
351,389, California. Like that?s not a problem.,,,,
351,390, Good luck convincing your mom though.,,,,
351,389, But that-,,,,
351,390," No, I know. I know. I know. I?m just, I?m just teasing.",,,,
351,389," A look, look, if we wanted to go somewhere because there were opportunities there, fine. But I don?t want to leave New York-",,,,
351,390, Ok,,,,
351,390, Alright,,,,
351,389," Conceive? Consider to be no bi?Consider, perceive, conceive, conception.",,,,
351,389," We?re having kids. Um, no. Don?t say that.",,,,
351,390,  we can talk about that afterwards.,,,,
351,389, Seriously.,,,,
351,389," Um, but I, yeah, I don?t reall-",,,,
351,390, Okay. For me living in Jersey City is not really leaving New York.,,,,
351,389, Yeah but it is.,,,,
351,390," Yeah, sure. Anyways, I don?t really care for Jersey to be completely honest.",,,,
351,389, Good.,,,,
351,390, It?s just somewhat- not really Devil?s Advocate but kind of just keeping options open.,,,,
351,389," Okay. We could talk about like, moving in to my grandfather?s apartment.",,,,
351,390, That?s a lot longer commute. He?s nowhere near a train. It would be about an hour.,,,,
351,389, True. But it is a rent regulated unit.,,,,
351,390, That we wouldn?t be able to get rent stabilization for because of our incomes.,,,,
351,389," You can get rent stabilization, um, for um,---I actually don?t know the law about his very well. But he could pass it on to my father potentially and then my father could pa---This is not a topic for conversation, like right now.",,,,
351,390,Fraud. No,,,,
351,389," No, no. Totally legal.",,,,
351,390, Just kidding. ,,,,
351,389," I had a whole conversation with my professor about it today. But, yeah.",,,,
351,390, Okay. What else? Dog? Doggie?,,,,
351,389," Um, that? not something that we need to?Dog.  You know my thoughts on this.",,,,
351,390,And you know my thoughts on this. I want a dog too.,,,,
351,389, But like we?re on the same page.,,,,
351,390," Yes, but our timelines are different.",,,,
351,389, They?re really not.,,,,
351,390," So here?s my thought on?well, biggest reason why I think we shouldn?t get a dog is because, well, Columbia housing wouldn?t allow you to have a dog.",,,,
351,389, Unless it is an emotional service animal.,,,,
351,390," Unless it is an emotional service animal, which I can get.",,,,
351,389, Mhmm.,,,,
351,390," But, then we had the discussion about, first of all, the timing of it is that?we don?t have time to train a puppy right now. And you don?t want to have someone else train our puppy for us.",,,,
351,389, Disagree.,,,,
351,390, Why?,,,,
351,389, I?ve trained two dogs.,,,,
351,390, You?re busier now than ever. Yeah and you spend those?,,,,
351,389, No I?m not. I?m not. I?m definitely not.,,,,
351,390, Okay. Well I busier now cause I just started a new gig.,,,,
351,389, I was way busier first year.,,,,
351,390, I?m busier now than I was at the end of my previous job. And I probably will be for the foreseeable future. And that?s that.,,,,
351,389, Okay.,,,,
351,390," The timeline of the wedding. What are we going to do with the dog before, during, after the wedding? If we go on honeymoon?",,,,
351,389,Pick me. Pick me.,,,,
351,390," Okay. Yeah, what?",,,,
351,389, okay-,,,,
351,390, Now are we just gonna take the dog o?,,,,
351,389, No. If we get a dog right now-,,,,
351,390, K,,,,
351,389, Okay. The biggest obstacle we have is Lexie.,,,,
351,390," Well, for her staying by your parents.",,,,
351,389," Mhmm, or going home?",,,,
351,390, She can stay by my parents.,,,,
351,389, I?m saying for like the purpose of me going home-,,,,
351,390, Or she can stay at?,,,,
351,390, Like any of our friends can watch him in the city too.,,,,
351,389," You said her, and then him and it was very cute.",,,,
351,390, What?,,,,
351,389,The puppy.,,,,
351,390, Oh.,,,,
351,389," Um, okay, so that, that?s an obstacle. But if we got the dog together before the wedding-",,,,
351,390, Mhmm.,,,,
351,389, You?ve like seen wedding picture where like people incorporate like the dog that they share. It?s very cute.,,,,
351,390, Yeah.,,,,
351,389, You do it before the ceremony. And then like-,,,,
351,390, Oh you?re saying just for the engagement shoot.,,,,
351,389, Correct. Or for the pre-wedding pictures-,,,,
351,390, But wouldn?t you want Lexie?,,,,
351,389," Yeah. Yeah, yeah, yeah, yeah, yeah. But I think you could do both of those in different picture without it being like a conflict.",,,,
351,390, Okay.,,,,
351,389, I think if we were to get a dog right now-,,,,
351,390, Mhmm.,,,,
351,389," I?d be able to walk it every morning and every night. I think the biggest difference would not be like, the amount of time that we dedicate, it would be like, the kind of recreation that we have. Like the time that we spend now watching Netflix, which is like a good deal of time?",,,,
351,390, For you. ,,,,
351,389,  Fine. The time I spend watching-,,,,
351,390, Which is weird because you should be the busier one.,,,,
351,389, It is like the time I would spend walking the dog.,,,,
351,390, Okay.,,,,
351,389, I think it?s gonna encourage happiness. I think it?s gonna encourage commitment. I mean you?ve read the studies I?m talking about.,,,,
351,390, Okay.,,,,
351,389, But I also think that it?s gonna encourage exercise.,,,,
351,390, K. No room in our apartment. At all. No room in the apartment.,,,,
351,389," K, but we?re moving.",,,,
351,390," Into an apartment that?s gonna be pretty equal in size. No room, and we?re not going to be necessarily near a park. Uh--",,,,
351,389," But, we are gonna be necessarily near a park.",,,,
351,390, Okay. So that um?,,,,
351,389," By the way?okay, there?s something to be said for a dog that grows up in a large space.",,,,
351,390, Mhmm.,,,,
351,389," Like if we moved Lexie in the apartment, you saw when she was in the apartment-",,,,
351,390, Mhmm.,,,,
351,389, Like she hated it and wanted out.,,,,
351,390, Mhmm.,,,,
351,389,"  But if you have like a) a smaller animal, and b) they grow up in that size space, they acclimate to it.",,,,
351,390," I mean we would get a lazy dog, lazier breed in general for the smaller apartment. That?s not a question.",,,,
351,389, Yeah.,,,,
351,390," But the point though is that like, so, I just lost my train of thought. Sorry.  just trying not to focus on the cameras there. Um, so, if I wanted to have a kid right now. And I?m not trying to move of the dog topic, I?m just using this as an analogy.",,,,
351,389, Okay.,,,,
351,390, If I wanted to have a kid like right now.,,,,
351,389, Mhmm.,,,,
351,390,  Let?s say we were married at this time.,,,,
351,389, Mhmm.,,,,
351,390, And you?re-,,,,
351,389, We?ve gotten so far off.,,,,
351,390," And you?re in school and I?m just starting a new job and whatnot. Would you not think you would prefer not to have something that is dependent on you? Um, that you wouldn?t necessarily be able to?",,,,
351,389, Are you talking about a child?,,,,
351,390, I?m-- It?s an analogy. You can use a child or a dog.,,,,
351,389, Okay.,,,,
351,390, There somewhat synonymous in this example because-,,,,
351,389, Of figuring out would I want a child,,,,
351,390, For all intents and purposes we?re getting a dog sitter versus a babysitter. We?re gonna need-,,,,
351,389," Okay. So, one. You can leave a dog home alone.",,,,
351,390, Okay.,,,,
351,389, Okay.,,,,
351,390, But not for extended periods of time.,,,,
351,389, Correct. But you can never ever leave an infant home alone.,,,,
351,390, Okay.,,,,
351,389, Okay. But the dog you can put out a bowl of food and they will feed themselves. Unless it?s Lexie .,,,,
351,389," With an infant, you need to feed them. Okay?",,,,
351,390, Okay.,,,,
351,389, With a dog-,,,,
351,390, Unless they?re me.,,,,
351,389," Fair. With a dog, okay, you are dealing with, you know. You take them out around meal times. You have to train them early.",,,,
351,390, Okay.,,,,
351,389, With a child you have to constantly be changing diapers. You have to be waking up in the middle of the night-,,,,
351,390," Well, what if you house trained them?",,,,
351,389, What do you mean?,,,,
351,390," We?re only here at, we?re only home on weekends. During the day they?re going to be presumable sitting in an apartment for a couple of hours between either-",,,,
351,389," So at the beginning we, we have them newspaper trained.",,,,
351,390, Okay.,,,,
351,389," And, what do you ? I?m gone at most, on like a single day, from like 1",50 to like 6.,,,
351,390, Okay.,,,,
351,389, So that?s like four hours. Which means that I?m home the vast majority of the day.,,,,
351,390, Okay.,,,,
351,389," I can be home-further, we have a million and one friends who are dying to get a dog right now. You don?t think Liam would be willing to stop by the apartment if god forbid?",,,,
351,390, Would you be?would you trust people to-,,,,
351,389,  A hundred percent.,,,,
351,390, With keys?,,,,
351,389,  A hundred percent.,,,,
351,390, Not necessarily Liam.,,,,
351,390," I?m saying a random dog walker. Blah, blah, blah.",,,,
351,389, No. But I-,,,,
351,390, Okay.,,,,
351,389, I would trust Liam. I would trust Julia. I would trust Sam.,,,,
351,390, Okay.,,,,
351,389," Um, even like Kim next door.",,,,
351,390, Okay.,,,,
351,389," Yeah. We could, we could, if we like had a day where we had an issue, we could offer to walk like, our dog and Benji.",,,,
351,390, Mhmm.,,,,
351,389, And then the next day she could like walk our dog and Benji. You know?,,,,
351,390, Mhmm.,,,,
351,389, I don?t think that that?s a big issue.,,,,
351,390, Mhmm.,,,,
351,389," I feel like we have strong enough support systems, between like our parents being able to like watch, able and willing to watch a dog-",,,,
351,390, Mhmm.,,,,
351,389," And like our friends, that all of the obstacles you?re talking about are not insurmountable.",,,,
351,390, Okay.,,,,
351,389," The biggest issue I think is like, you know, I do have a dog that doesn?t like other dogs, and like I don?t wanna-",,,,
351,390, And we?re in a building that doesn?t allow dogs unless it?s an emotional support animal.,,,,
351,389, We?ve talked about this.,,,,
351,390," And, I get it.",,,,
351,389, But-,,,,
351,390, But-,,,,
351,389," Okay, realistically-",,,,
351,390," I mean, those are the two blockers really.",,,,
351,389," Realistically, we?re gonna want an emotional; support animal regardless.",,,,
351,390, That?s fair. But-,,,,
351,389, both for the benefits of an emotional support animal and because we don?t want to make our property options contingent on finding a dog friendly building.,,,,
351,390, But I think that we both did have good ideas in terms of both being able to please you for having a- for being able to-,,,,
351,389,  Sorry.,,,,
351,390,  For being able to pl- cause what,,,,
351,389,"Please, please me. Let?s go Beatles here.",,,,
351,389," Long story short, you just wanna play with a dog because you love dogs. They?re really cute. I want that  the same thing.  ",,,,
351,390, No.,,,,
351,389, But you can?t walk down the street without petting any dog that passes by.,,,,
351,389, But-,,,,
351,390, And I think it?s adorable.,,,,
351,389, It?s much more than wanting it because I want to play with it.,,,,
351,390," No, no. Of course. Of course.",,,,
351,390," But now my concerns though, is for the dog, itself. So for the long term for our dog is that we?re gonna be moving from, from, twice within the matter of two years. Correct?",,,,
351,389, Okay.,,,,
351,390, We?re gonna be busy-,,,,
351,389, We?re not gonna be going very far.,,,,
351,390," I understand that. But still, for a younger dog to acclimate it?s kind of difficult. And what we could do, and the suggestion is that you may as I do, is that you become a dog walker so that you?re able to play with other dogs. Or, my suggestion was that we?",,,,
351,389," Yeah, but we?ve talked about it.",,,,
351,390, - that we try to foster dogs.,,,,
351,390," If we would be able to foster a dog or two for periods of time in which someone else is able to adopt them. Yeah, um-",,,,
351,389," So, here?s the, two issues. Um, and those are great solutions. I don?t wanna in any way minimize them.",,,,
351,390, Mhmm.,,,,
351,389, The dog walker we?ve talked about that-,,,,
352,392, Why did you go to the bathroom?,,,,
352,391, I really had to pee.,,,,
352,392, Oh.,,,,
352,391, Is that bad?,,,,
352,392, No. ,,,,
352,391, Okay?.sex. ,,,,
352,392, You looked really good this morning.,,,,
352,391, Thank you.  Okay. I have to get back to that comfortable place.  Thanks.,,,,
352,392," I mean, do you think there?s been like a difference",,,,
352,391, Yeah.,,,,
352,392, Of before and now?,,,,
352,391," I mean, not in terms of like frequency, but at least like we?re more aware about it. And then, we?ve just been like having so much fun doing other things that it?s easy for it not to come up often.",,,,
352,392, Yeah.,,,,
352,391, Because we?re like pretty happy otherwise.,,,,
352,391," But I guess we shouldn?t let it, like?what?s it called when you forget about something? Let it like, go on the back burner.",,,,
352,392, Hmm. ,,,,
352,391, What do you think?,,,,
352,392," Yeah. I think that?s true. There?s also, uh? Staying in the apartment all day is not good.",,,,
352,391," Yeah. Cause we work. I mean I work outside, but yeah. You?re working in this studio all day, so you have to like?",,,,
352,392, Going to the gym is helping though.,,,,
352,391," Yeah, and we haven?t?",,,,
352,392, It?s just clarity of mind.,,,,
352,391," And we haven?t been going to the gym?well you haven?t been going for very long. So maybe like, the more regular that is?Well what do you think?",,,,
352,392, Yeah. It?s like.It?s not like? I feel like the physical exercise helps?umm?,,,,
352,391," Do you feel like on a day that you work out, the next morning do you feel like you wake up with more energy?",,,,
352,392, Not yet. I feel like my body is still like?,,,,
352,392, Getting to that point you know. I wake up and I feel like it?s battered.,,,,
352,392, But I think I?ll get there. I think it?s a matter of having stamina. Right?,,,,
352,391, yeah.,,,,
352,392," I don?t know. Maybe like---yeah, more?maybe a matter of stamina energy. Yeah, stamina, energy.",,,,
352,392, Yeah. It?s funny to talk about it. Because we?ve talked about it so much,,,,
352,391, Yeah,,,,
352,392, Before. You know? ,,,,
352,391," Well, yeah, I guess like what?s new since we talked about it before? We?re exercising.",,,,
352,392, Yeah.,,,,
352,391," And like you?ve definitely been giving me a lot more affection since you got back. That, that I think helps. Like maybe I also haven?t noticed so much like, so much time going by, because I?m like getting so much affection from you otherwise. So I feel like really happy?",,,,
352,392, Mhmm.,,,,
352,391, With that?So tha- thank you.,,,,
352,392,"   feel like I should be trying more, you know.",,,,
352,391, Yeah-,,,,
352,392," Like this morning, I was like, feeling it ",,,,
352,391,"  I think maybe it just is for you, like when it?s not a possibility, cause I had to leave, so you?re like",,,,
352,391, That?s okay. That?s still good.,,,,
352,392, Yeah.,,,,
352,391, To have that.,,,,
352,392," Yeah, I don?t know what ?how other people are. You know?",,,,
352,391," Like, if?yeah.",,,,
352,392, --in relationships.,,,,
352,391, When it comes to sex?,,,,
352,392, Yeah.,,,,
352,391," it?s pretty com?I think it?s like, I think it?s pretty normal for it to taper off, but I don?t know.",,,,
352,392," Because, like I-I said in-- I was thinking, I was very embarrassed. When we first met like, that was like a foundation for so long.",,,,
352,391, You think so?,,,,
352,392, Yeah. Because we had sex like really fast.,,,,
352,391, Yeah that is true.,,,,
352,392," And then, every time we hung out it was just pretty much sex all the time.",,,,
352,392," And then we came back and like the vacations, we just sex all the time.",,,,
352,391, That?s true.,,,,
352,392," And then, when I went down we had sex all the time. When we moved up, sex all the time. So?I can see how it was like disturbing for you for that to have stopped.",,,,
352,391, Yeah.,,,,
352,392," And for me, it?s like the closer I got to you otherwise.",,,,
352,391, Awww.,,,,
352,392, The physical thing just tapered off for me.,,,,
352,391, Because you feel more comfortable?,,,,
352,392," Yeah, or I thought there was more to it than that. But it?s not like a made a conscious decision you know?",,,,
352,391, Right,,,,
352,392, it just happened that way.,,,,
352,392," Yeah?.I wonder if it?s usually the guys want more sex, and girl doesn?t want to do it.",,,,
352,391," I feel like, because of like public, like I feel like, you know the stereotypes of men and women, I feel like the story always is that, yeah it?s like the women.",,,,
352,392, Yeah,,,,
352,391, But then I think that there?s like a surprisingly larger amount of men that lose their sex?that have low sex drive. And it?s just not talked about as much as women.,,,,
352,392, yeah that?s also like?just puts extra pressure on me and you. Like I feel like I shouldn?t be the one feeling this way.,,,,
352,391," Yeah, like stereotypically you would think that it would be reversed. But then I think a lot of strife for the guy, is like performance things so, that, if that aff?that makes it even harder for you to perform because you don?t feel like?I don?t know. I feel like that puts even more  pressure on guys, men in general to perform. Like that stereotype.",,,,
352,392, Yeah.,,,,
352,391, Did that make any sense?,,,,
352,392, Yeah.,,,,
352,391,"And maybe, like I?ve fallen out of the stereotype of women too because like, when we?ve, before when we were having sex all the time I was like, exclusively groomed and then when we stopped having sex so much I get a little bit lazier, and like not shaving my legs as much, and like not, like, do, like even right now, like I don?t have like makeup on, like mascara and stuff like that. So I wonder if like, that?s, I?ve like, I?m not trying to like, I don?t know?what the woman does to like attract the guys. Like, in a way I?ve kind of like given up on that because it?s been so long. And then it also, I think like doesn?t help our situation.  It?s like a catch 22.",,,,
352,392, Yeah.,,,,
352,391, Like maybe if I like dressed up more?And looked attrac?I don?t know.,,,,
352,392, Yeah?I don?t know.,,,,
352,392, I-,,,,
352,391," Yeah. I have to like, maybe find some motivation to like?",,,,
352,392,  Get some abs.,,,,
352,391," Cause that?s also I think the stereotype for the girl too, yeah. It?s like, why would the guy?Like, the stereotype is that the girl is the one who is gonna lose interest. So it affects your self-esteem, and like, your pressure to perform, and then it affects my self-esteem, cause I?m like, oh my god, what?s wrong with me. There must be something wrong with me.",,,,
352,392, Mmm.,,,,
352,391, So maybe we need to like?I don?t know.,,,,
352,391, We just need to bang it out. ,,,,
352,392, Yeah. ,,,,
352,391,"  This is how we would really have the conversation, so?",,,,
352,392, Ha.,,,,
352,391," Like, say bang it out ",,,,
352,392, Yeah. We?ve had tense conversations about this so many times.,,,,
352,391, I feel like we?re in like?yeah.,,,,
352,392, I feel like we are truly in a better spot.,,,,
352,391, Me too.,,,,
352,392, Than before.,,,,
352,391, Thank you.,,,,
352,392,  It?s like therapy for ourselves.,,,,
352,391," We should definitely keep like, going?like you definitely also, to the gym.",,,,
352,392, Yeah.,,,,
352,391," Definitely keep working out. And like, like, we definitely need to keep working out, eating healthy, getting enough sleep. And like, you?ve been getting up earlier and that?s really good. And if, you?re feeling like, working in the apartment is affecting you that much, then maybe we need to find another stu?like maybe finding another studio should become more of a priority.",,,,
352,392," But it?s only temporary, you know?",,,,
352,391," Right. So then, we, if we know that there is a date coming up that this situation wil like?That?s true.",,,,
352,392," Yeah, yeah.",,,,
352,391, What else do you think?,,,,
352,392," Hmmm.   That we need to figure out ways to like, spice it up.",,,,
352,391,  Okay.,,,,
352,392," Like, need to do some newness of some kind.",,,,
352,391," Yeah, of course.",,,,
352,392, How do you do that?,,,,
352,391," You just have to do it. You just have to like, start something.",,,,
352,392," Yeah, but what is that?",,,,
352,391, I don?t know. Whatever you want.,,,,
352,392, Okay. We talked about some of it.,,,,
352,391," Yeah, we already talked about that. ",,,,
352,391," I wonder if any couples start like, doing it right on the camera?No whatever you want.",,,,
352,392, Okay.,,,,
352,392, But I?m happy that you feel a little bit better about it.,,,,
352,391, Yeah. Thank you.,,,,
352,391," That means, means a lot to me.",,,,
352,392, Really? ,,,,
352,391, yeah. It?s a big deal.,,,,
352,392, Yeah.,,,,
352,391, Thank you.,,,,
352,392, You?re welcome.,,,,
352,392,This place is?,,,,
352,391, it makes me miss working at Cornell.,,,,
352,392, That?s what I was thinking.,,,,
352,391," Yeah, like even when I was just in the building sitting there, and like people were coming out of some talk or something, I was like ahh?",,,,
352,392, I miss walking?,,,,
352,391, I miss the stimulation?,,,,
352,392," Into that gate area almost. I was like oh wow, school, college.",,,,
352,391," Yeah. I definitely miss it. Maybe that?s another thing like?like, I don?t know, that affects the sex at all. Make sure that we?re stimulated. But I?ve been taking a lot of classes. Like I definitely feel intellectually stimulated. But definitely coming on the campus today was like, oh right. This is what it was like. And I do miss that. But I don?t think it has anything to do with sex or no sex.",,,,
352,392, Mmm.,,,,
352,392, That?s the timer.,,,,
352,391, All we need is fifteen minutes. That?s all we need to designate.,,,,
352,392, To talk about it.,,,,
352,391, No to actually do it. ,,,,
353,393, Alright. Come on and go first.,,,,
353,394," Well, I mean. We was writing on two different papers. So? my issue was punctuality. Which topic was you talking about this particular time?",,,,
353,393,Whatever you wrote on your paper just now.,,,,
353,394," No, it was something she asked us.",,,,
353,393, She said discuss whatever you just wrote on that paper.,,,,
353,394," Well, uh, what did I write?...Um, I wrote about disagreements. Like, more of a common thing that people usually having issues with. Being able to agree with each other. The arguments, so-",,,,
353,393, Mhmm.,,,,
353,394," I basically?explained that I try to go about it with you by at least, being?trying to be patient. To at least try to understand where you?re coming from first. And during a discussion if we can?t agree upon nothing, hope that we could just come to like some common ground of understanding so that we no longer have to go back and forth.",,,,
353,393,Alright,,,,
353,394," Okay, so??",,,,
353,393,That?s it?,,,,
353,394, Yeah. There wasn?t really a lot to put.,,,,
353,393," You sure? That?s, that?s all you wanted to say?",,,,
353,394, Yes.,,,,
353,393, Okay.,,,,
353,394,"Cause above all you have to think about it. If we?re going back and forth it could-- shoot, we?re on camera, it could be about a camera. It could be about a clock, a chair, a table. It really doesn?t matter. What matters amongst a disagreement is when you?re the person to finally be like, you know what? Well this is what we agree upon, so we can be able to get over that hurdle, that hump, instead of staying stuck there and not being able to solve it, and always having it in the back of your head like, oh I wish I could have tried to fix that.",,,,
353,393,"Okay. Hmm, what?",,,,
353,394, You don?t have anything to express?,,,,
353,394,  Aw man. You shy now because the cameras is on?,,,,
353,393,No. I?m not shy at all.,,,,
353,394," Alright, so what do you think about what I just said?",,,,
353,393,I understand and I agree? For the first time.,,,,
353,394,  For the first time?,,,,
353,393, Yeah. In a long time.,,,,
353,393, I understand though.,,,,
353,394, But what do you think? Like-,,,,
353,393, Um-,,,,
353,394," What else do you think will help work with that? Like, this is two minds here. We should work together on this.",,,,
353,393,"Well, first of all. I?m just gonna say what I put on my paper. My argument, my disagreement with you, out of all the topics, is I don?t like the way you react to how I react to environments that are negative with people I may not know and people I do know. And the fact that you just seem to be all cool and calm and collective, and just stay to yourself and you?re just comfortable no matter where you?re at, or who you?re around whether you know them or not. And the fact that you respond to me, and react to me in a way where, oh I hate the way you act like this, I hate the way you think like that, and that bothers me. And it?s always gonna bother me because a lot of people within the last, maybe, more than seven years, have said the same thing. It?s not just you. But the fact that you make more emphasis on it, a lot of people just say, you know what? I give up after the first couple of times. You keep pushing the issue. And that is something that is very annoying to me. And I will never get over that. Because I know how I can react to situations. Like, for example, and this seems to happen all the time-",,,,
353,393," Cause it ain?t just happen with you. It happened with Darnell before when I was in a relationship with him too. The fact that I?m in a store?and this is only one analogy. There?s plenty of them. But this is one that will definitely stick in my head forever. I?m in a store. I go to the store. I ask them may I get a cigarette or something or something that you know, over eighteen, people that?s over the age of eighteen may buy. And the people behind the cash register?s looking at me like, okay, well, I don?t know if I should give it to you because you look like a child. But I?m not. I?m a grown ass woman.",,,,
353,393," I should be able to get whatever I want without even pulling out my ID. So I get frustrated, if these are the same exact store that I never have to pull my ID out for, yeah I?m gonna get frustrated with them. Yeah, I?m gonna have something to say, and yes I?m gonna catch an attitude. The first thing you and Darnell do is,  yo why you gotta be like that? Yo, I hate when you do that, like it?s really not that serious. He don?t know how old you are. That?s just protocol, dude, why you doing that? Why you outside acting like that?",,,,
353,393,"Because, I want to. And if I really want to, I can get worse than that. If I really want to. But because I have to think about the next person, and make it the next person, cause make it considerate to the next person to make them feel comfortable.  Pthh, well now it?s just like, alright, well I look stupid now. And I hate that feeling. And that?s only one example. But there?s so many.",,,,
353,394,Yeah but why do you think you look stupid because you?re making a sacrifice for the better? Sometime setting your s?setting your feelings aside?,,,,
353,393,Doing what?,,,,
353,394," No, cause you, you just said that in that moment I gotta make the sacrifice to basically hold my tongue, so nothing will escalate?",,,,
353,393,I don?t feel it?s just me holding my tongue-,,,,
353,394, --between me and the ,,,,
353,393," I feel like it?s also my attitude, my reaction.",,,,
353,393,"ike I said, what I wrote on that paper is my reaction. That?s the very first, the very first line I put on that paper is my reaction. Don?t like the way I may react to negative environments to people I may know or I may not know.",,,,
353,393," And that?s something that bothers me. Because you can be all cool and calm and collective, you be yourself and you don?t care. You can be insensitive to the people around you, and be on and on point. Doesn?t mean I?m not on point. I just may react a different way because I?m a different person. Just because we?re together doesn?t mean we?re always gonna do everything alike. Like, me and you were not born literally together. So my thing is, if I react that way you should be able to respect it because if it was the other way around I would have to respect it whether I like it or not either. And that was my issue. My main issue with you this whole time.",,,,
353,394," yeah, but that issue was ongoing and constant with you towards me because when I needed you to just respect something for what it was, like, me keeping a job and stuff like that, you ain?t wanna do that. Until a long time coming now. So its like, I get what you?re saying but it, it gotta go both ways too.",,,,
353,393,"Yeah, I know. I knew you was gonna flip it.",,,,
353,394, I?m not flipping it.,,,,
353,393," That?s, that?s-",,,,
353,393, That?s what you do with everything that I have something to say about.,,,,
353,394, I?m just saying it gotta go both ways.,,,,
353,394, Now I?m flipping it. Whatever. That means I don?t have nothing else to say.,,,,
353,393, You can say whatever you want.,,,,
353,394," No, I don?t have nothing else to say.",,,,
353,393," Pshh. Now for the world to see, right? Say whatever you want. At the end of the day, this is the reason why I didn?t want to say anything. Cause what?s the point of us discussing anything when every time we do discuss stuff, whether it?s on camera or not, whether it?s for other people to see that don?t know us, the whole point is it?s gonna remain the same. Gonna keep having the same responses, the same reactions. Same attitude. The same topics of discussion of disagreements to talk about. Like I?m tired of that. In fact I even brung that up. I shouldn?t have even brung it up. Cause what?s the point? You gonna always have something to what? Conflict whatever I say, debate whatever I say?  I don?t, I just, you know, whatever. I just felt like that was just a major thing to me and that?s what I wrote on that paper. As far as the back of the paper, the way I could handle it by coming to you and approaching you to discuss any disagreements we have, of any topic. I feel like I should start a little bit more dumbing it down with my attitude. And hearing you out first, before I even say anything at all, and whether I like something that you say or not, whether I agree with it or not, I should be more understanding towards you. And that?s something I have been working on way before today. But my thing is, is I have to push myself more if I?m gonna even deal with you for like five more years, ten more years, twenty more years. End up in a marriage, end up having kids, having our own house. I have to start doing that. My thing is is whenever you decide to, then you decide to. I can?t make you do anything. And I been realized that since two years ago. I can?t. So whatever way you decide you wanna keep responding, or keep reacting to stuff that?s on you.",,,,
353,393," But what?s up to me, is how I react to stuff.  I?m just really kind of just tired of really just disagreeing about the same stuff. But,  it?s a work in process, process within myself, not even just with others. Cause I?m just really kind of just tired of it. And that?s one thing that really just sticks out to me all the time. Like, after we leave here, who knows what might happen.  Might end up getting into another disagreement or argument about something so stupid, like, like how you reacted to the fact that I wanna go this way and you wanna go down this avenue.  Come on, like  it just doesn?t make no sense. And most of the time, it actually happens when we?re outside. When we?re going somewhere. Today I?m kind of surprised that that did not happen. On our way coming over here.",,,,
353,394,"I guess, I got an idea of why it didn?t happen. Cause you was, your mind was already distracted with something else that you was thinking about. Plus, you had this on your mind because we was coming to Columbia to participate in this, this program or whatever. So you had two things distracting you. If you ain?t have those two things distracting you, you would have did the typical you, I?m out in the street but I don?t like people, so something would have aggravated you. Even if it would have been somebody looking at you.",,,,
353,393,That?s a funny word. Little do you know.,,,,
353,394," And then you probably would have been like, oh no I, I don?t wanna go.",,,,
353,393, You really don?t know what was on my mind walking here.,,,,
353,393," What was on my mind, and the only thing on my mind, besides getting here, was just simply all day, and yesterday. I constantly have to be yelled at about something.",,,,
353,394, Um?,,,,
353,393, Disrespected about something.,,,,
353,394, So yeah. You?re saying something that I already knew was on your mind.,,,,
353,393, You didn?t just say that.,,,,
353,394," Right. I didn?t say it in that manner, but only because I didn?t say it like that don?t mean I didn?t know. I?m just speaking of it-",,,,
353,393, Okay then. Fine.,,,,
353,394," Look my thing is is this. Despite what the situation is, like I said, I don?t care who?s wrong, I don?t care who?s right. I don?t care who started it first. I don?t care who started it after. What I care about is logical thinking. Critical thinking. Making sense of it. And just finding a solution and getting it over with.",,,,
353,393," Well, I feel like I?m the opposite. I just wanna get rowdy, make my point. You better hear me. I don?t care. You better respect what I say. If you don?t then you?re gonna have more of a problem.",,,,
353,394," And yeah. Yeah, that?s why",,,,
353,393, And then we?ll figure out a solution when I calm down.,,,,
353,394," Yeah, and you can?t always do that. Cause people who lose they head, that?s how you sometimes end up losing everything.",,,,
353,393, I already did.,,,,
353,394, And that?s why you gotta learn how to keep that under control when the heat is on.,,,,
353,393, Mhmm.,,,,
353,394, Cause I think the thing-,,,,
353,393," Well, I already lost everything. I don?t have nothing anyway. The only thing I have left is you. And once that?s gone I definitely ain?t got shit at all. So?",,,,
353,394,You can have anything that you want.,,,,
353,393,  No I can?t.,,,,
353,394, Yes you can.,,,,
353,393, Pshh. Not in this messed up world.,,,,
353,394," You gotta be focused on attaining it. And at the same time, like you said earlier, it?s about self-development. You gotta build yourself and become a better you.",,,,
353,393," Yeah. But, you know how negative I am and some make it harder so?",,,,
353,394," Yeah it can make it harder, but that don?t mean that you don?t have the choice. We always have the choice to make something happen for our self.",,,,
353,393, Okay.,,,,
353,394," That, that?s when logical thinking comes into play cause sometimes the world does get that crazy and does become that stressful-",,,,
353,393, But you acting like I don?t know that already.,,,,
353,394," Yeah, but you have to be willing to apply it. You gotta like, just go at it.",,,,
353,393," Okay, but you act like I haven?t done that before. The whole thing is is I done been through too many experiences that show me that sometimes it don?t work. Even when you?re trying to do the right thing or the logical thing-",,,,
353,394, Listen-,,,,
353,393, It does not work sometimes-,,,,
